"stationID","security","dockingCostPerVolume","maxShipVolumeDockable","officeRentalCost","operationID","stationTypeID","corporationID","solarSystemID","constellationID","regionID","stationName","x","y","z","reprocessingEfficiency","reprocessingStationsTake","reprocessingHangarFlag"
"60001960","500","0.0","50000000.0","10000","22","1531","1000017","30005080","20000743","10000065","Rannoze V - Moon 16 - Nugoeihuvi Corporation Development Studio","1182946959360.0","-237720330240.0","304859750400.0","0.5","0.05","4"
"60001963","500","0.0","50000000.0","10000","22","1531","1000017","30005078","20000743","10000065","Keproh VIII - Moon 4 - Nugoeihuvi Corporation Development Studio","2129978204160.0","-67007569920.0","-452109803520.0","0.5","0.05","4"
"60001966","500","0.0","50000000.0","10000","22","1531","1000017","30005076","20000743","10000065","Shokal VIII - Nugoeihuvi Corporation Development Studio","917639454720.0","7706173440.0","799644426240.0","0.5","0.05","4"
"60001969","500","0.0","50000000.0","10000","22","1531","1000017","30005072","20000742","10000065","Gademam VI - Moon 5 - Nugoeihuvi Corporation Development Studio","750275911680.0","-46953308160.0","149319720960.0","0.5","0.05","4"
"60001972","500","0.0","50000000.0","10000","22","1531","1000017","30005070","20000742","10000065","Tadadan V - Moon 1 - Nugoeihuvi Corporation Development Studio","-85282283520.0","-15880151040.0","-276197744640.0","0.5","0.05","4"
"60001975","500","0.0","50000000.0","10000","22","1531","1000017","30005069","20000742","10000065","Nahol VII - Moon 8 - Nugoeihuvi Corporation Development Studio","-206265262080.0","13909893120.0","1002780303360.0","0.5","0.05","4"
"60001978","500","0.0","50000000.0","10000","22","1531","1000017","30005070","20000742","10000065","Tadadan VI - Nugoeihuvi Corporation Development Studio","349234667520.0","65038049280.0","-149008834560.0","0.5","0.05","4"
"60001981","500","0.0","50000000.0","10000","22","1531","1000017","30005026","20000735","10000064","Cat VI - Moon 12 - Nugoeihuvi Corporation Development Studio","1035870904320.0","18633646080.0","-947411066880.0","0.5","0.05","4"
"60001984","500","0.0","50000000.0","10000","23","3872","1000017","30005025","20000735","10000064","Derririntel V - Moon 15 - Nugoeihuvi Corporation Publisher","107307540480.0","10021232640.0","554295091200.0","0.5","0.05","4"
"60001987","500","0.0","50000000.0","10000","22","1531","1000017","30005026","20000735","10000064","Cat VII - Moon 3 - Nugoeihuvi Corporation Development Studio","-1631802040320.0","-29351731200.0","-4136795381760.0","0.5","0.05","4"
"60001990","500","0.0","50000000.0","10000","22","1531","1000017","30005026","20000735","10000064","Cat VI - Moon 4 - Nugoeihuvi Corporation Development Studio","1037313269760.0","18658713600.0","-941029416960.0","0.5","0.05","4"
"60001993","500","0.0","50000000.0","10000","22","1531","1000017","30002080","20000306","10000042","Arifsdald III - Moon 10 - Nugoeihuvi Corporation Development Studio","-2444583198720.0","154637475840.0","451142492160.0","0.5","0.05","4"
"60001996","500","0.0","50000000.0","10000","22","1531","1000017","30002077","20000306","10000042","Hakisalki VIII - Moon 1 - Nugoeihuvi Corporation Development Studio","-943932088320.0","-187482316800.0","-180935516160.0","0.5","0.05","4"
"60001999","500","0.0","50000000.0","10000","22","1531","1000017","30002077","20000306","10000042","Hakisalki VIII - Moon 14 - Nugoeihuvi Corporation Development Studio","-944275660800.0","-187550146560.0","-181918064640.0","0.5","0.05","4"
"60002002","500","0.0","50000000.0","10000","22","1531","1000017","30002079","20000306","10000042","Krirald IX - Moon 1 - Nugoeihuvi Corporation Development Studio","5438905344000.0","-755710402560.0","-4023534919680.0","0.5","0.05","4"
"60002005","500","0.0","50000000.0","10000","22","1531","1000018","30001402","20000205","10000016","Passari VI - Echelon Entertainment Development Studio","-772000849920.0","85303173120.0","1619665920000.0","0.5","0.05","4"
"60002008","500","0.0","50000000.0","10000","22","1531","1000018","30001398","20000205","10000016","Aunenen II - Echelon Entertainment Development Studio","-69543075840.0","2470502400.0","34891407360.0","0.5","0.05","4"
"60002011","500","0.0","50000000.0","10000","23","3872","1000018","30001366","20000199","10000016","Uosusuokko III - Moon 1 - Echelon Entertainment Publisher","-66023301120.0","3906723840.0","49927495680.0","0.5","0.05","4"
"60002014","500","0.0","50000000.0","10000","22","1531","1000018","30001365","20000199","10000016","Isikemi IV - Moon 2 - Echelon Entertainment Development Studio","533762580480.0","54091161600.0","-107426242560.0","0.5","0.05","4"
"60002017","500","0.0","50000000.0","10000","22","1531","1000018","30001411","20000207","10000016","Autama V - Moon 5 - Echelon Entertainment Development Studio","225820139520.0","-2379816960.0","201155665920.0","0.5","0.05","4"
"60002020","500","0.0","50000000.0","10000","22","1531","1000018","30001412","20000207","10000016","Tsukuras II - Echelon Entertainment Development Studio","-66877071360.0","-4569784320.0","3601244160.0","0.5","0.05","4"
"60002023","500","0.0","50000000.0","10000","22","1531","1000018","30002754","20000403","10000033","Alikara VI - Moon 14 - Echelon Entertainment Development Studio","106223493120.0","17250017280.0","499961978880.0","0.5","0.05","4"
"60002026","500","0.0","50000000.0","10000","22","1531","1000018","30002751","20000403","10000033","Kaimon II - Moon 6 - Echelon Entertainment Development Studio","1296566722560.0","-201538560000.0","833324113920.0","0.5","0.05","4"
"60002029","500","0.0","50000000.0","10000","23","3872","1000018","30002755","20000404","10000033","Usi VI - Moon 21 - Echelon Entertainment Publisher","3196830474240.0","-386920488960.0","604643696640.0","0.5","0.05","4"
"60002032","500","0.0","50000000.0","10000","22","1531","1000018","30002755","20000404","10000033","Usi IV - Moon 13 - Echelon Entertainment Development Studio","-14145331200.0","1712578560.0","314850631680.0","0.5","0.05","4"
"60002035","500","0.0","50000000.0","10000","22","1531","1000018","30001384","20000202","10000016","Autaris VIII - Moon 12 - Echelon Entertainment Development Studio","-990607810560.0","-192818503680.0","-1005678305280.0","0.5","0.05","4"
"60002038","500","0.0","50000000.0","10000","22","1531","1000018","30001380","20000202","10000016","Vellaine V - Moon 4 - Echelon Entertainment Development Studio","-307150233600.0","48014254080.0","755499540480.0","0.5","0.05","4"
"60002041","500","0.0","50000000.0","10000","22","1531","1000018","30002815","20000413","10000033","Isenairos VI - Moon 7 - Echelon Entertainment Development Studio","1003885486080.0","-4396769280.0","437932400640.0","0.5","0.05","4"
"60002044","500","0.0","50000000.0","10000","22","1531","1000018","30002816","20000413","10000033","Saila VII - Moon 15 - Echelon Entertainment Development Studio","-863146352640.0","165512355840.0","858619699200.0","0.5","0.05","4"
"60002047","500","0.0","50000000.0","10000","22","1531","1000018","30000133","20000019","10000002","Hirtamon VII - Moon 2 - Echelon Entertainment Development Studio","1681119682560.0","48992133120.0","-336365690880.0","0.5","0.05","4"
"60002050","500","0.0","50000000.0","10000","22","1531","1000018","30000133","20000019","10000002","Hirtamon IV - Moon 1 - Echelon Entertainment Development Studio","-193675714560.0","-5644738560.0","1821696000.0","0.5","0.05","4"
"60002053","500","0.0","50000000.0","10000","22","1531","1000018","30001430","20000210","10000016","Endatoh V - Echelon Entertainment Development Studio","-296108236800.0","44988948480.0","-169988382720.0","0.5","0.05","4"
"60002056","500","0.0","50000000.0","10000","22","1531","1000018","30001432","20000210","10000016","Uesuro II - Echelon Entertainment Development Studio","35079413760.0","-1914101760.0","78012948480.0","0.5","0.05","4"
"60002059","500","0.0","50000000.0","10000","22","1531","1000018","30000148","20000021","10000002","Jakanerva V - Moon 1 - Echelon Entertainment Development Studio","4233178275840.0","70807511040.0","3697614888960.0","0.5","0.05","4"
"60002062","500","0.0","50000000.0","10000","22","1531","1000018","30000148","20000021","10000002","Jakanerva V - Moon 10 - Echelon Entertainment Development Studio","4231474176000.0","70779002880.0","3699677798400.0","0.5","0.05","4"
"60002065","500","0.0","50000000.0","10000","20","29323","1000019","30001393","20000204","10000016","Malkalen V - Moon 1 - Ishukone Corporation Factory","809803407360.0","63661301760.0","-112188579840.0","0.3","0.05","4"
"60002068","500","0.0","50000000.0","10000","20","1529","1000019","30001394","20000204","10000016","Korama III - Moon 10 - Ishukone Corporation Factory","-270915379200.0","48263454720.0","-234997309440.0","0.3","0.05","4"
"60002071","500","0.0","50000000.0","10000","20","1529","1000019","30001394","20000204","10000016","Korama V - Moon 20 - Ishukone Corporation Factory","2597095956480.0","-462673059840.0","2851430400.0","0.3","0.05","4"
"60002074","500","0.0","50000000.0","10000","20","1529","1000019","30001394","20000204","10000016","Korama III - Moon 8 - Ishukone Corporation Factory","-270751703040.0","48235438080.0","-235311882240.0","0.3","0.05","4"
"60002077","500","0.0","50000000.0","10000","21","1531","1000019","30001696","20000251","10000020","Iro IX - Moon 6 - Ishukone Corporation Warehouse","-1243143659520.0","-75961098240.0","634195107840.0","0.5","0.05","4"
"60002080","500","0.0","50000000.0","10000","20","1529","1000019","30001698","20000251","10000020","Gaknem IV - Moon 5 - Ishukone Corporation Factory","654757601280.0","24415641600.0","301685022720.0","0.3","0.05","4"
"60002083","500","0.0","50000000.0","10000","20","1529","1000019","30001695","20000251","10000020","Nehkiah IV - Moon 12 - Ishukone Corporation Factory","161073684480.0","4944814080.0","-267974615040.0","0.3","0.05","4"
"60002086","500","0.0","50000000.0","10000","20","1529","1000019","30001696","20000251","10000020","Iro XI - Moon 11 - Ishukone Corporation Factory","1522889072640.0","93054197760.0","2358781747200.0","0.3","0.05","4"
"60002089","500","0.0","50000000.0","10000","20","1529","1000019","30002672","20000391","10000032","Inghenges VI - Moon 13 - Ishukone Corporation Factory","-766563409920.0","135915233280.0","2175425126400.0","0.3","0.05","4"
"60002092","500","0.0","50000000.0","10000","20","1529","1000019","30002672","20000391","10000032","Inghenges V - Moon 2 - Ishukone Corporation Factory","266401259520.0","-47232491520.0","-1147083694080.0","0.3","0.05","4"
"60002095","500","0.0","50000000.0","10000","21","1531","1000019","30002670","20000391","10000032","Dunraelare II - Ishukone Corporation Warehouse","-19654533120.0","-2002329600.0","41703628800.0","0.5","0.05","4"
"60002098","500","0.0","50000000.0","10000","20","1529","1000019","30002672","20000391","10000032","Inghenges V - Moon 13 - Ishukone Corporation Factory","268973875200.0","-47689113600.0","-1147914117120.0","0.3","0.05","4"
"60002101","500","0.0","50000000.0","10000","20","1529","1000019","30003368","20000491","10000041","S-U8A4 VI - Moon 1 - Ishukone Corporation Factory","529164656640.0","79090851840.0","-166866739200.0","0.3","0.05","4"
"60002104","500","0.0","50000000.0","10000","20","1529","1000019","30003368","20000491","10000041","S-U8A4 V - Moon 1 - Ishukone Corporation Factory","-175058903040.0","-26164715520.0","-188493127680.0","0.3","0.05","4"
"60002107","500","0.0","50000000.0","10000","20","1529","1000019","30003371","20000491","10000041","CY-ZLP IX - Moon 1 - Ishukone Corporation Factory","161616076800.0","12588933120.0","-1424371752960.0","0.3","0.05","4"
"60002110","500","0.0","50000000.0","10000","20","1529","1000019","30003373","20000491","10000041","98Q-8O V - Moon 4 - Ishukone Corporation Factory","114194718720.0","11495546880.0","382162575360.0","0.3","0.05","4"
"60002113","500","0.0","50000000.0","10000","20","1529","1000019","30003486","20000508","10000043","Kheram V - Moon 6 - Ishukone Corporation Factory","-814594007040.0","41415352320.0","1387154595840.0","0.3","0.05","4"
"60002116","500","0.0","50000000.0","10000","20","1529","1000019","30003482","20000508","10000043","Mista V - Moon 4 - Ishukone Corporation Factory","220298649600.0","-12071854080.0","-364133621760.0","0.3","0.05","4"
"60002119","500","0.0","50000000.0","10000","20","1529","1000019","30003486","20000508","10000043","Kheram III - Moon 6 - Ishukone Corporation Factory","-229333770240.0","11660451840.0","-158808760320.0","0.3","0.05","4"
"60002122","500","0.0","50000000.0","10000","20","1529","1000019","30003485","20000508","10000043","Andabiar I - Ishukone Corporation Factory","94339276800.0","1531699200.0","94898135040.0","0.3","0.05","4"
"60002125","500","0.0","50000000.0","10000","20","1529","1000019","30002090","20000308","10000042","Frerstorn III - Ishukone Corporation Factory","75997470720.0","-7854858240.0","188920504320.0","0.3","0.05","4"
"60002128","500","0.0","50000000.0","10000","20","1529","1000019","30002093","20000308","10000042","Gebuladi IX - Moon 9 - Ishukone Corporation Factory","1353268715520.0","-259382108160.0","631200522240.0","0.3","0.05","4"
"60002131","500","0.0","50000000.0","10000","20","1529","1000019","30002095","20000308","10000042","Eszur IV - Ishukone Corporation Factory","546689556480.0","-50479472640.0","807303290880.0","0.3","0.05","4"
"60002134","500","0.0","50000000.0","10000","20","1529","1000019","30002090","20000308","10000042","Frerstorn VII - Moon 1 - Ishukone Corporation Factory","1576851087360.0","-162964316160.0","1740698050560.0","0.3","0.05","4"
"60002137","500","0.0","50000000.0","10000","20","1529","1000019","30003389","20000494","10000042","Altrinur XII - Moon 15 - Ishukone Corporation Factory","2147706593280.0","-247824261120.0","-2721646387200.0","0.3","0.05","4"
"60002140","500","0.0","50000000.0","10000","20","1529","1000019","30003389","20000494","10000042","Altrinur XIII - Moon 3 - Ishukone Corporation Factory","902875668480.0","-104182702080.0","4825834659840.0","0.3","0.05","4"
"60002143","500","0.0","50000000.0","10000","20","1529","1000019","30003390","20000494","10000042","Vilur VI - Moon 2 - Ishukone Corporation Factory","546645319680.0","-99688734720.0","308108206080.0","0.3","0.05","4"
"60002146","500","0.0","50000000.0","10000","20","1529","1000019","30003392","20000494","10000042","Eygfe VII - Moon 9 - Ishukone Corporation Factory","799062958080.0","22211420160.0","790888734720.0","0.3","0.05","4"
"60002149","500","0.0","50000000.0","10000","20","1529","1000019","30003801","20000555","10000048","Aunsou I - Ishukone Corporation Factory","-80695910400.0","-3066470400.0","-23696302080.0","0.3","0.05","4"
"60002152","500","0.0","50000000.0","10000","20","1529","1000019","30003800","20000555","10000048","Alperaute VII - Moon 4 - Ishukone Corporation Factory","3816506941440.0","-406953615360.0","1493513134080.0","0.3","0.05","4"
"60002155","500","0.0","50000000.0","10000","20","1529","1000019","30003805","20000555","10000048","Gare V - Moon 10 - Ishukone Corporation Factory","193246371840.0","-16790691840.0","149319229440.0","0.3","0.05","4"
"60002158","500","0.0","50000000.0","10000","20","1529","1000019","30003801","20000555","10000048","Aunsou III - Moon 4 - Ishukone Corporation Factory","-422861168640.0","-16058572800.0","246363709440.0","0.3","0.05","4"
"60002161","500","0.0","50000000.0","10000","20","1529","1000019","30001448","20000212","10000016","Hakonen VII - Moon 7 - Ishukone Corporation Factory","-757270241280.0","110594826240.0","-21396971520.0","0.3","0.05","4"
"60002164","500","0.0","50000000.0","10000","20","1529","1000019","30001443","20000212","10000016","Vuorrassi V - Moon 13 - Ishukone Corporation Factory","997203763200.0","37996830720.0","-383517204480.0","0.3","0.05","4"
"60002167","500","0.0","50000000.0","10000","20","1529","1000019","30001444","20000212","10000016","Oimmo VII - Moon 10 - Ishukone Corporation Factory","-299643494400.0","31644917760.0","-1442356224000.0","0.3","0.05","4"
"60002170","500","0.0","50000000.0","10000","20","1529","1000019","30001443","20000212","10000016","Vuorrassi V - Moon 6 - Ishukone Corporation Factory","1002521272320.0","38196633600.0","-381915095040.0","0.3","0.05","4"
"60002173","500","0.0","50000000.0","10000","20","1529","1000019","30003488","20000509","10000043","Penirgman V - Moon 3 - Ishukone Corporation Factory","497184153600.0","-16628490240.0","-183482327040.0","0.3","0.05","4"
"60002176","500","0.0","50000000.0","10000","20","1529","1000019","30003488","20000509","10000043","Penirgman VII - Ishukone Corporation Factory","271210782720.0","-9074810880.0","-1077848924160.0","0.3","0.05","4"
"60002179","500","0.0","50000000.0","10000","20","1529","1000019","30003488","20000509","10000043","Penirgman IX - Moon 11 - Ishukone Corporation Factory","-1069660446720.0","35773685760.0","1361983365120.0","0.3","0.05","4"
"60002182","500","0.0","50000000.0","10000","20","1529","1000019","30003488","20000509","10000043","Penirgman IX - Moon 2 - Ishukone Corporation Factory","-1071397969920.0","35833159680.0","1356949954560.0","0.3","0.05","4"
"60002185","500","0.0","50000000.0","10000","20","1529","1000019","30001670","20000247","10000020","Baviasi IX - Moon 2 - Ishukone Corporation Factory","-1187697745920.0","235300331520.0","-1009220689920.0","0.3","0.05","4"
"60002188","500","0.0","50000000.0","10000","20","1529","1000019","30001670","20000247","10000020","Baviasi XI - Ishukone Corporation Factory","-553843875840.0","109730979840.0","2926703124480.0","0.3","0.05","4"
"60002191","500","0.0","50000000.0","10000","20","1529","1000019","30001670","20000247","10000020","Baviasi X - Ishukone Corporation Factory","-2191704760320.0","434207662080.0","590894653440.0","0.3","0.05","4"
"60002194","500","0.0","50000000.0","10000","20","1529","1000019","30001673","20000247","10000020","Shesha V - Ishukone Corporation Factory","-437939527680.0","-81179566080.0","156702842880.0","0.3","0.05","4"
"60002197","500","0.0","50000000.0","10000","20","1529","1000019","30003066","20000448","10000038","Kuomi VIII - Moon 22 - Ishukone Corporation Factory","-639898460160.0","47406735360.0","-2767259934720.0","0.3","0.05","4"
"60002200","500","0.0","50000000.0","10000","20","1529","1000019","30003068","20000448","10000038","Kourmonen V - Ishukone Corporation Factory","2860795453440.0","-370301214720.0","-4112921272320.0","0.3","0.05","4"
"60002203","500","0.0","50000000.0","10000","20","1529","1000019","30003067","20000448","10000038","Huola X - Moon 2 - Ishukone Corporation Factory","-1065113149440.0","-138003210240.0","730796728320.0","0.3","0.05","4"
"60002206","500","0.0","50000000.0","10000","20","1529","1000019","30003068","20000448","10000038","Kourmonen IV - Moon 18 - Ishukone Corporation Factory","-676327956480.0","87537377280.0","988062965760.0","0.3","0.05","4"
"60002209","500","0.0","50000000.0","10000","20","1529","1000019","30005038","20000737","10000065","Kor-Azor Prime V - Moon 1 - Ishukone Corporation Factory","-1526720716800.0","-55284080640.0","1094106193920.0","0.3","0.05","4"
"60002212","500","0.0","50000000.0","10000","20","1529","1000019","30005038","20000737","10000065","Kor-Azor Prime IV (Eclipticum) - Moon Griklaeum - Ishukone Corporation Factory","685150740480.0","24810086400.0","-851800104960.0","0.3","0.05","4"
"60002215","500","0.0","50000000.0","10000","20","1529","1000019","30005037","20000737","10000065","Mora VI - Moon 4 - Ishukone Corporation Factory","635803607040.0","-74263388160.0","1161918259200.0","0.3","0.05","4"
"60002218","500","0.0","50000000.0","10000","20","1529","1000019","30005041","20000737","10000065","Masanuh V - Moon 8 - Ishukone Corporation Factory","-436494704640.0","9834946560.0","-742874849280.0","0.3","0.05","4"
"60002221","500","0.0","50000000.0","10000","20","1529","1000019","30005012","20000733","10000064","Haine V - Moon 11 - Ishukone Corporation Factory","503057817600.0","-47569674240.0","878120755200.0","0.3","0.05","4"
"60002224","500","0.0","50000000.0","10000","20","1529","1000019","30005010","20000733","10000064","Atlulle VII - Moon 1 - Ishukone Corporation Factory","-78185472000.0","13779886080.0","-283228446720.0","0.3","0.05","4"
"60002227","500","0.0","50000000.0","10000","20","1529","1000019","30005009","20000733","10000064","Allebin VII - Moon 7 - Ishukone Corporation Factory","-353755668480.0","-61369589760.0","1371833917440.0","0.3","0.05","4"
"60002230","500","0.0","50000000.0","10000","20","1529","1000019","30005009","20000733","10000064","Allebin IX - Moon 4 - Ishukone Corporation Factory","-135164682240.0","-23448330240.0","3474230599680.0","0.3","0.05","4"
"60002233","500","0.0","50000000.0","10000","20","1529","1000019","30000190","20000027","10000002","Vasala V - Moon 15 - Ishukone Corporation Factory","-484449361920.0","-94088847360.0","-113581301760.0","0.3","0.05","4"
"60002236","500","0.0","50000000.0","10000","21","1531","1000019","30000188","20000027","10000002","Hentogaira I - Moon 10 - Ishukone Corporation Warehouse","-361991577600.0","30790164480.0","178297282560.0","0.5","0.05","4"
"60002239","500","0.0","50000000.0","10000","20","1529","1000019","30000194","20000027","10000002","Otsela VI - Moon 13 - Ishukone Corporation Factory","-646744104960.0","8369725440.0","1450697072640.0","0.3","0.05","4"
"60002242","500","0.0","50000000.0","10000","20","1529","1000019","30000192","20000027","10000002","Otanuomi IV - Moon 4 - Ishukone Corporation Factory","333783736320.0","-19074048000.0","403402874880.0","0.3","0.05","4"
"60002245","500","0.0","50000000.0","10000","20","1529","1000020","30001404","20000206","10000016","Airkio VII - Moon 3 - Lai Dai Corporation Factory","-672086384640.0","44148940800.0","379618713600.0","0.3","0.05","4"
"60002248","500","0.0","50000000.0","10000","20","1529","1000020","30001405","20000206","10000016","Kakakela VI - Moon 5 - Lai Dai Corporation Factory","717209640960.0","-134603857920.0","287452569600.0","0.3","0.05","4"
"60002251","500","0.0","50000000.0","10000","20","1529","1000020","30001406","20000206","10000016","Kamokor V - Moon 19 - Lai Dai Corporation Factory","363435909120.0","-46387077120.0","-365251338240.0","0.3","0.05","4"
"60002254","500","0.0","50000000.0","10000","20","1529","1000020","30001406","20000206","10000016","Kamokor V - Moon 4 - Lai Dai Corporation Factory","367355535360.0","-46887198720.0","-362714603520.0","0.3","0.05","4"
"60002257","500","0.0","50000000.0","10000","20","1529","1000020","30002792","20000409","10000033","Irjunen VII - Moon 2 - Lai Dai Corporation Factory","-816258293760.0","-56988672000.0","1132647997440.0","0.3","0.05","4"
"60002260","500","0.0","50000000.0","10000","20","1529","1000020","30002790","20000409","10000033","Waskisen VII - Moon 7 - Lai Dai Corporation Factory","802787696640.0","-34977423360.0","-373689753600.0","0.3","0.05","4"
"60002263","500","0.0","50000000.0","10000","20","1529","1000020","30002788","20000409","10000033","Inaro VII - Moon 4 - Lai Dai Corporation Factory","-201671516160.0","-38276751360.0","149407457280.0","0.3","0.05","4"
"60002266","500","0.0","50000000.0","10000","20","1529","1000020","30002788","20000409","10000033","Inaro X - Moon 4 - Lai Dai Corporation Factory","-1675086520320.0","-317928284160.0","-2212511784960.0","0.3","0.05","4"
"60002269","500","0.0","50000000.0","10000","20","1529","1000020","30000178","20000025","10000002","Akkilen V - Moon 3 - Lai Dai Corporation Factory","-83349381120.0","10586480640.0","160362209280.0","0.3","0.05","4"
"60002272","500","0.0","50000000.0","10000","21","1531","1000020","30000176","20000025","10000002","Keikaken V - Moon 1 - Lai Dai Corporation Warehouse","-237031219200.0","-44298608640.0","218528440320.0","0.5","0.05","4"
"60002275","500","0.0","50000000.0","10000","19","54","1000020","30000179","20000025","10000002","Silen III - Moon 9 - Lai Dai Corporation Research Center","-564109271040.0","-35198853120.0","126758461440.0","0.25","0.05","4"
"60002278","500","0.0","50000000.0","10000","20","1529","1000020","30000175","20000025","10000002","Soshin VII - Moon 1 - Lai Dai Corporation Factory","-986766336000.0","-54404751360.0","165897461760.0","0.3","0.05","4"
"60002281","500","0.0","50000000.0","10000","20","1529","1000020","30000168","20000024","10000002","Friggi VII - Moon 12 - Lai Dai Corporation Factory","1816179302400.0","255715368960.0","1069177528320.0","0.3","0.05","4"
"60002284","500","0.0","50000000.0","10000","20","1529","1000020","30000167","20000024","10000002","Sakkikainen VI - Moon 1 - Lai Dai Corporation Factory","628114022400.0","-60168806400.0","-233646612480.0","0.3","0.05","4"
"60002287","500","0.0","50000000.0","10000","20","1529","1000020","30000168","20000024","10000002","Friggi VIII - Moon 22 - Lai Dai Corporation Factory","-2640634306560.0","-371798876160.0","2197829591040.0","0.3","0.05","4"
"60002290","500","0.0","50000000.0","10000","20","1529","1000020","30000171","20000024","10000002","Otitoh IV - Moon 1 - Lai Dai Corporation Factory","-141796270080.0","20997120000.0","27274813440.0","0.3","0.05","4"
"60002293","500","0.0","50000000.0","10000","21","1531","1000020","30002737","20000401","10000033","Konola V - Moon 12 - Lai Dai Corporation Warehouse","583322296320.0","84648468480.0","1286805872640.0","0.5","0.05","4"
"60002296","500","0.0","50000000.0","10000","21","1531","1000020","30002738","20000401","10000033","Inoue IV - Moon 4 - Lai Dai Corporation Warehouse","-175067013120.0","33646141440.0","154957455360.0","0.5","0.05","4"
"60002299","500","0.0","50000000.0","10000","20","1529","1000020","30002739","20000401","10000033","Isaziwa X - Moon 3 - Lai Dai Corporation Factory","970384711680.0","36723056640.0","-458774323200.0","0.3","0.05","4"
"60002302","500","0.0","50000000.0","10000","19","54","1000020","30002741","20000401","10000033","Horkkisen I - Lai Dai Corporation Research Center","14171627520.0","1555046400.0","34091950080.0","0.25","0.05","4"
"60002305","500","0.0","50000000.0","10000","20","1529","1000020","30001399","20000205","10000016","Elonaya X - Moon 4 - Lai Dai Corporation Factory","751170478080.0","94886092800.0","-870447882240.0","0.3","0.05","4"
"60002308","500","0.0","50000000.0","10000","20","1529","1000020","30001401","20000205","10000016","Nonni I - Lai Dai Corporation Factory","4933754880.0","-771563520.0","-101435596800.0","0.3","0.05","4"
"60002311","500","0.0","50000000.0","10000","20","1529","1000020","30001401","20000205","10000016","Nonni V - Lai Dai Corporation Factory","492994191360.0","-77158932480.0","-62280376320.0","0.3","0.05","4"
"60002314","500","0.0","50000000.0","10000","20","1529","1000020","30001402","20000205","10000016","Passari V - Moon 8 - Lai Dai Corporation Factory","517037137920.0","-57130229760.0","709627944960.0","0.3","0.05","4"
"60002317","500","0.0","50000000.0","10000","20","1529","1000020","30001424","20000209","10000016","Haajinen XI - Lai Dai Corporation Factory","934852485120.0","66953256960.0","429964124160.0","0.3","0.05","4"
"60002320","500","0.0","50000000.0","10000","20","1529","1000020","30001425","20000209","10000016","Oipo II - Moon 21 - Lai Dai Corporation Factory","-878304829440.0","-65362452480.0","-2547603087360.0","0.3","0.05","4"
"60002323","500","0.0","50000000.0","10000","21","1531","1000020","30001424","20000209","10000016","Haajinen XI - Moon 9 - Lai Dai Corporation Warehouse","935549214720.0","66987663360.0","431831654400.0","0.5","0.05","4"
"60002326","500","0.0","50000000.0","10000","20","1529","1000020","30001429","20000209","10000016","Torrinos V - Moon 5 - Lai Dai Corporation Factory","240582942720.0","9540034560.0","744887869440.0","0.3","0.05","4"
"60002329","500","0.0","50000000.0","10000","20","1529","1000020","30002771","20000406","10000033","Kulelen V - Moon 16 - Lai Dai Corporation Factory","-24136458240.0","-636887040.0","805784002560.0","0.3","0.05","4"
"60002332","500","0.0","50000000.0","10000","20","1529","1000020","30002768","20000406","10000033","Uedama VII - Lai Dai Corporation Factory","-8474173440.0","592158720.0","1399172014080.0","0.3","0.05","4"
"60002335","500","0.0","50000000.0","10000","19","54","1000020","30002773","20000406","10000033","Hogimo VI - Moon 17 - Lai Dai Corporation Research Center","-495971573760.0","89419898880.0","1586485125120.0","0.25","0.05","4"
"60002338","500","0.0","50000000.0","10000","20","1529","1000020","30002767","20000406","10000033","Kubinen VI - Moon 2 - Lai Dai Corporation Factory","-540885196800.0","-93206323200.0","-203403878400.0","0.3","0.05","4"
"60002341","500","0.0","50000000.0","10000","20","1529","1000020","30001437","20000211","10000016","Tamo V - Moon 5 - Lai Dai Corporation Factory","370705735680.0","-47479726080.0","87765934080.0","0.3","0.05","4"
"60002344","500","0.0","50000000.0","10000","20","1529","1000020","30001437","20000211","10000016","Tamo VIII - Moon 2 - Lai Dai Corporation Factory","3325924270080.0","-425983549440.0","3060865966080.0","0.3","0.05","4"
"60002347","500","0.0","50000000.0","10000","20","1529","1000020","30001437","20000211","10000016","Tamo V - Moon 9 - Lai Dai Corporation Factory","371936993280.0","-47638241280.0","89574481920.0","0.3","0.05","4"
"60002350","500","0.0","50000000.0","10000","20","1529","1000020","30001438","20000211","10000016","Nannaras VII - Moon 1 - Lai Dai Corporation Factory","-324490813440.0","58597908480.0","-516535541760.0","0.3","0.05","4"
"60002353","500","0.0","50000000.0","10000","20","1529","1000020","30000181","20000026","10000002","Korsiki III - Moon 5 - Lai Dai Corporation Factory","267329003520.0","-41921372160.0","-855174389760.0","0.3","0.05","4"
"60002356","500","0.0","50000000.0","10000","19","54","1000020","30000183","20000026","10000002","Nuken VIII - Moon 7 - Lai Dai Corporation Research Center","-1438259404800.0","-125492551680.0","992593305600.0","0.25","0.05","4"
"60002359","500","0.0","50000000.0","10000","20","1529","1000020","30000180","20000026","10000002","Osmon VI - Moon 6 - Lai Dai Corporation Factory","4022398279680.0","-796038389760.0","3292574392320.0","0.3","0.05","4"
"60002362","500","0.0","50000000.0","10000","21","1531","1000020","30000185","20000026","10000002","Airaken IV - Moon 1 - Lai Dai Corporation Warehouse","-466135080960.0","-53696716800.0","347523440640.0","0.5","0.05","4"
